Confirmed cases,,,,,,,,Confirmed Deaths,,,,,,,,,,,,,,,
Country,Date,Cumulative,New Cases,,,,,Country,Date,Cumulative,New Deaths,,,,,,,,,,,,
Nigeria,09-04-15,19,0,,,,,Sierra Leone,07-09-15,3587,0,,,,,,,,,,,,
Nigeria,13-04-15,19,0,,,,,Sierra Leone,08-09-15,3587,0,,,,,,,,,,,,
Nigeria,14-04-15,19,0,,,,,Sierra Leone,09-09-15,3587,0,,,,,,,,,,,,
Nigeria,15-04-15,19,0,,,,,Sierra Leone,10-09-15,3587,0,,,,,,,,,,,,
Nigeria,16-04-15,19,0,,,,,Sierra Leone,11-09-15,3587,0,,,,,,,,,,,,
Nigeria,17-04-15,19,0,,,,,Sierra Leone,14-09-15,3587,0,,,,,,,,,,,,
Nigeria,20-04-15,19,0,,,,,Sierra Leone,15-09-15,3587,0,,,,,,,,,,,,
Nigeria,21-04-15,19,0,,,,,Sierra Leone,16-09-15,3587,0,,,,,,,,,,,,
Nigeria,22-04-15,19,0,,,,,Sierra Leone,17-09-15,3589,2,,,,,,,,,,,,
Nigeria,23-04-15,19,0,,,,,Sierra Leone,18-09-15,3589,0,,,,,,,,,,,,
Nigeria,24-04-15,19,0,,,,,Sierra Leone,21-09-15,3589,0,,,,,,,,,,,,
Nigeria,27-04-15,19,0,,,,,Sierra Leone,22-09-15,3589,0,,,,,,,,,,,,
Nigeria,28-04-15,19,0,,,,,Sierra Leone,23-09-15,3589,0,,,,,,,,,,,,
Nigeria,30-04-15,19,0,,,,,Sierra Leone,24-09-15,3589,0,,,,,,,,,,,,
Nigeria,01-05-15,19,0,,,,,Sierra Leone,25-09-15,3589,0,,,,,,,,,,,,
Nigeria,04-05-15,19,0,,,,,Sierra Leone,28-09-15,3589,0,,,,,,,,,,,,
Nigeria,05-05-15,19,0,,,,,Sierra Leone,29-09-15,3589,0,,,,,,,,,,,,
Nigeria,06-05-15,19,0,,,,,Sierra Leone,30-09-15,3589,0,,,,,,,,,,,,
Nigeria,07-05-15,19,0,,,,,Sierra Leone,01-10-15,3589,0,,,,,,,,,,,,
Nigeria,08-05-15,19,0,,,,,Sierra Leone,02-10-15,3589,0,,,,,,,,,,,,
Nigeria,11-05-15,19,0,,,,,Sierra Leone,05-10-15,3589,0,,,,,,,,,,,,
Nigeria,12-05-15,19,0,,,,,Sierra Leone,06-10-15,3589,0,,,,,,,,,,,,
Nigeria,13-05-15,19,0,,,,,Sierra Leone,07-10-15,3589,0,,,,,,,,,,,,
Nigeria,14-05-15,19,0,,,,,Sierra Leone,08-10-15,3589,0,,,,,,,,,,,,
Nigeria,15-05-15,19,0,,,,,Sierra Leone,09-10-15,3589,0,,,,,,,,,,,,
Nigeria,18-05-15,19,0,,,,,Sierra Leone,13-10-15,3589,0,,,,,,,,,,,,
Nigeria,19-05-15,19,0,,,,,Sierra Leone,15-10-15,3589,0,,,,,,,,,,,,
Nigeria,20-05-15,19,0,,,,,Sierra Leone,16-10-15,3589,0,,,,,,,,,,,,
Nigeria,21-05-15,19,0,,,,,Sierra Leone,20-10-15,3589,0,,,,,,,,,,,,
Nigeria,22-05-15,19,0,,,,,Sierra Leone,22-10-15,3589,0,,,,,,,,,,,,
Nigeria,25-05-15,19,0,,,,,Sierra Leone,23-10-15,3589,0,,,,,,,,,,,,
Nigeria,26-05-15,19,0,,,,,Sierra Leone,26-10-15,3589,0,,,,,,,,,,,,
Nigeria,27-05-15,19,0,,,,,Sierra Leone,27-10-15,3589,0,,,,,,,,,,,,
Nigeria,28-05-15,19,0,,,,,Sierra Leone,29-10-15,3589,0,,,,,,,,,,,,
Nigeria,29-05-15,19,0,,,,,Sierra Leone,30-10-15,3589,0,,,,,,,,,,,,
Nigeria,01-06-15,19,0,,,,,Sierra Leone,03-11-15,3589,0,,,,,,,,,,,,
Nigeria,02-06-15,19,0,,,,,Sierra Leone,05-11-15,3589,0,,,,,,,,,,,,
Nigeria,03-06-15,19,0,,,,,Sierra Leone,06-11-15,3589,0,,,,,,,,,,,,
Nigeria,04-06-15,19,0,,,,,Sierra Leone,10-11-15,3589,0,,,,,,,,,,,,
Nigeria,05-06-15,19,0,,,,,Sierra Leone,11-11-15,3589,0,,,,,,,,,,,,
Nigeria,08-06-15,19,0,,,,,Sierra Leone,12-11-15,3589,0,,,,,,,,,,,,
Nigeria,09-06-15,19,0,,,,,Sierra Leone,16-11-15,3589,0,,,,,,,,,,,,
Nigeria,10-06-15,19,0,,,,,Sierra Leone,17-11-15,3589,0,,,,,,,,,,,,
Nigeria,11-06-15,19,0,,,,,Sierra Leone,20-11-15,3589,0,,,,,,,,,,,,
Nigeria,12-06-15,19,0,,,,,Sierra Leone,24-11-15,3589,0,,,,,,,,,,,,
Nigeria,15-06-15,19,0,,,,,Sierra Leone,26-11-15,3589,0,,,,,,,,,,,,
Nigeria,16-06-15,19,0,,,,,Sierra Leone,01-12-15,3589,0,,,,,,,,,,,,
Nigeria,17-06-15,19,0,,,,,Sierra Leone,02-12-15,3589,0,,,,,,,,,,,,
Nigeria,18-06-15,19,0,,,,,Sierra Leone,03-12-15,3589,0,,,,,,,,,,,,
Nigeria,19-06-15,19,0,,,,,Sierra Leone,09-12-15,3589,0,,,,,,,,,,,,
Nigeria,22-06-15,19,0,,,,,Sierra Leone,10-12-15,3589,0,,,,,,,,,,,,
Nigeria,23-06-15,19,0,,,,,Sierra Leone,11-12-15,3589,0,,,,,,,,,,,,
Nigeria,24-06-15,19,0,,,,,Sierra Leone,15-12-15,3589,0,,,,,,,,,,,,
Nigeria,25-06-15,19,0,,,,,Sierra Leone,16-12-15,3589,0,,,,,,,,,,,,
Nigeria,26-06-15,19,0,,,,,Sierra Leone,17-12-15,3589,0,,,,,,,,,,,,
Nigeria,29-06-15,19,0,,,,,Sierra Leone,22-12-15,3589,0,,,,,,,,,,,,
Nigeria,30-06-15,19,0,,,,,Sierra Leone,23-12-15,3589,0,,,,,,,,,,,,
Nigeria,01-07-15,19,0,,,,,Sierra Leone,29-12-15,3589,0,,,,,,,,,,,,
Nigeria,02-07-15,19,0,,,,,Sierra Leone,23-03-16,3589,0,,,,,,,,,,,,
Nigeria,03-07-15,19,0,,,,,Spain,10-10-14,0,0,,,,,,,,,,,,
Nigeria,06-07-15,19,0,,,,,Spain,15-10-14,0,0,,,,,,,,,,,,
Nigeria,07-07-15,19,0,,,,,Spain,17-10-14,0,0,,,,,,,,,,,,
Nigeria,08-07-15,19,0,,,,,Spain,22-10-14,0,0,,,,,,,,,,,,
Nigeria,09-07-15,19,0,,,,,Spain,25-10-14,0,0,,,,,,,,,,,,
Nigeria,10-07-15,19,0,,,,,Spain,29-10-14,0,0,,,,,,,,,,,,
Nigeria,13-07-15,19,0,,,,,Spain,31-10-14,0,0,,,,,,,,,,,,
Nigeria,14-07-15,19,0,,,,,Spain,05-11-14,0,0,,,,,,,,,,,,
Nigeria,15-07-15,19,0,,,,,Spain,07-11-14,0,0,,,,,,,,,,,,
Nigeria,16-07-15,19,0,,,,,Spain,12-11-14,0,0,,,,,,,,,,,,
Nigeria,17-07-15,19,0,,,,,Spain,14-11-14,0,0,,,,,,,,,,,,
Nigeria,20-07-15,19,0,,,,,Spain,19-11-14,0,0,,,,,,,,,,,,
Nigeria,21-07-15,19,0,,,,,Spain,21-11-14,0,0,,,,,,,,,,,,
Nigeria,22-07-15,19,0,,,,,Spain,26-11-14,0,0,,,,,,,,,,,,
Nigeria,23-07-15,19,0,,,,,Spain,01-12-14,0,0,,,,,,,,,,,,
Nigeria,24-07-15,19,0,,,,,Spain,03-12-14,0,0,,,,,,,,,,,,
Nigeria,27-07-15,19,0,,,,,Spain,10-12-14,0,0,,,,,,,,,,,,
Nigeria,28-07-15,19,0,,,,,Spain,15-12-14,0,0,,,,,,,,,,,,
Nigeria,29-07-15,19,0,,,,,Spain,17-12-14,0,0,,,,,,,,,,,,
Nigeria,30-07-15,19,0,,,,,Spain,22-12-14,0,0,,,,,,,,,,,,
Nigeria,31-07-15,19,0,,,,,Spain,23-12-14,0,0,,,,,,,,,,,,
Nigeria,03-08-15,19,0,,,,,Spain,24-12-14,0,0,,,,,,,,,,,,
Nigeria,04-08-15,19,0,,,,,Spain,26-12-14,0,0,,,,,,,,,,,,
Nigeria,05-08-15,19,0,,,,,Spain,29-12-14,0,0,,,,,,,,,,,,
Nigeria,06-08-15,19,0,,,,,Spain,30-12-14,0,0,,,,,,,,,,,,
Nigeria,07-08-15,19,0,,,,,Spain,31-12-14,0,0,,,,,,,,,,,,
Nigeria,10-08-15,19,0,,,,,Spain,02-01-15,0,0,,,,,,,,,,,,
Nigeria,11-08-15,19,0,,,,,Spain,05-01-15,0,0,,,,,,,,,,,,
Nigeria,12-08-15,19,0,,,,,Spain,06-01-15,0,0,,,,,,,,,,,,
Nigeria,13-08-15,19,0,,,,,Spain,07-01-15,0,0,,,,,,,,,,,,
Nigeria,14-08-15,19,0,,,,,Spain,14-01-15,0,0,,,,,,,,,,,,
Nigeria,17-08-15,19,0,,,,,Spain,15-01-15,0,0,,,,,,,,,,,,
Nigeria,18-08-15,19,0,,,,,Spain,16-01-15,0,0,,,,,,,,,,,,
Nigeria,19-08-15,19,0,,,,,Spain,19-01-15,0,0,,,,,,,,,,,,
Nigeria,20-08-15,19,0,,,,,Spain,20-01-15,0,0,,,,,,,,,,,,
Nigeria,21-08-15,19,0,,,,,Spain,21-01-15,0,0,,,,,,,,,,,,
Nigeria,24-08-15,19,0,,,,,Spain,22-01-15,0,0,,,,,,,,,,,,
Nigeria,25-08-15,19,0,,,,,Spain,23-01-15,0,0,,,,,,,,,,,,
Nigeria,26-08-15,19,0,,,,,Spain,26-01-15,0,0,,,,,,,,,,,,
Nigeria,27-08-15,19,0,,,,,Spain,27-01-15,0,0,,,,,,,,,,,,
Nigeria,28-08-15,19,0,,,,,Spain,28-01-15,0,0,,,,,,,,,,,,
Nigeria,31-08-15,19,0,,,,,Spain,29-01-15,0,0,,,,,,,,,,,,
Nigeria,01-09-15,19,0,,,,,Spain,30-01-15,0,0,,,,,,,,,,,,
Nigeria,02-09-15,19,0,,,,,Spain,02-02-15,0,0,,,,,,,,,,,,
Nigeria,03-09-15,19,0,,,,,Spain,03-02-15,0,0,,,,,,,,,,,,
Nigeria,04-09-15,19,0,,,,,Spain,04-02-15,0,0,,,,,,,,,,,,
Nigeria,07-09-15,19,0,,,,,Spain,05-02-15,0,0,,,,,,,,,,,,
Nigeria,08-09-15,19,0,,,,,Spain,06-02-15,0,0,,,,,,,,,,,,
Nigeria,09-09-15,19,0,,,,,Spain,10-02-15,0,0,,,,,,,,,,,,
Nigeria,10-09-15,19,0,,,,,Spain,11-02-15,0,0,,,,,,,,,,,,
Nigeria,11-09-15,19,0,,,,,Spain,12-02-15,0,0,,,,,,,,,,,,
Nigeria,14-09-15,19,0,,,,,Spain,13-02-15,0,0,,,,,,,,,,,,
Nigeria,15-09-15,19,0,,,,,Spain,16-02-15,0,0,,,,,,,,,,,,
Nigeria,16-09-15,19,0,,,,,Spain,17-02-15,0,0,,,,,,,,,,,,
Nigeria,17-09-15,19,0,,,,,Spain,18-02-15,0,0,,,,,,,,,,,,
Nigeria,18-09-15,19,0,,,,,Spain,19-02-15,0,0,,,,,,,,,,,,
Nigeria,21-09-15,19,0,,,,,Spain,20-02-15,0,0,,,,,,,,,,,,
Nigeria,22-09-15,19,0,,,,,Spain,23-02-15,0,0,,,,,,,,,,,,
Nigeria,23-09-15,19,0,,,,,Spain,25-02-15,0,0,,,,,,,,,,,,
Nigeria,24-09-15,19,0,,,,,Spain,26-02-15,0,0,,,,,,,,,,,,
Nigeria,25-09-15,19,0,,,,,Spain,27-02-15,0,0,,,,,,,,,,,,
Nigeria,28-09-15,19,0,,,,,Spain,02-03-15,0,0,,,,,,,,,,,,
Nigeria,29-09-15,19,0,,,,,Spain,04-03-15,0,0,,,,,,,,,,,,
Nigeria,30-09-15,19,0,,,,,Spain,05-03-15,0,0,,,,,,,,,,,,
Nigeria,01-10-15,19,0,,,,,Spain,06-03-15,0,0,,,,,,,,,,,,
Nigeria,02-10-15,19,0,,,,,Spain,10-03-15,0,0,,,,,,,,,,,,
Nigeria,05-10-15,19,0,,,,,Spain,11-03-15,0,0,,,,,,,,,,,,
Nigeria,06-10-15,19,0,,,,,Spain,12-03-15,0,0,,,,,,,,,,,,
Nigeria,07-10-15,19,0,,,,,Spain,13-03-15,0,0,,,,,,,,,,,,
Nigeria,08-10-15,19,0,,,,,Spain,16-03-15,0,0,,,,,,,,,,,,
Nigeria,09-10-15,19,0,,,,,Spain,17-03-15,0,0,,,,,,,,,,,,
Nigeria,13-10-15,19,0,,,,,Spain,18-03-15,0,0,,,,,,,,,,,,
Nigeria,15-10-15,19,0,,,,,Spain,20-03-15,0,0,,,,,,,,,,,,
Nigeria,16-10-15,19,0,,,,,Spain,23-03-15,0,0,,,,,,,,,,,,
Nigeria,20-10-15,19,0,,,,,Spain,24-03-15,0,0,,,,,,,,,,,,
Nigeria,22-10-15,19,0,,,,,Spain,25-03-15,0,0,,,,,,,,,,,,
Nigeria,23-10-15,19,0,,,,,Spain,26-03-15,0,0,,,,,,,,,,,,
Nigeria,26-10-15,19,0,,,,,Spain,27-03-15,0,0,,,,,,,,,,,,
Nigeria,27-10-15,19,0,,,,,Spain,07-04-15,0,0,,,,,,,,,,,,
Nigeria,29-10-15,19,0,,,,,Spain,09-04-15,0,0,,,,,,,,,,,,
Nigeria,30-10-15,19,0,,,,,Spain,13-04-15,0,0,,,,,,,,,,,,
Nigeria,03-11-15,19,0,,,,,Spain,14-04-15,0,0,,,,,,,,,,,,
Nigeria,05-11-15,19,0,,,,,Spain,15-04-15,0,0,,,,,,,,,,,,
Nigeria,06-11-15,19,0,,,,,Spain,16-04-15,0,0,,,,,,,,,,,,
Nigeria,10-11-15,19,0,,,,,Spain,17-04-15,0,0,,,,,,,,,,,,
Nigeria,11-11-15,19,0,,,,,Spain,20-04-15,0,0,,,,,,,,,,,,
Nigeria,12-11-15,19,0,,,,,Spain,21-04-15,0,0,,,,,,,,,,,,
Nigeria,16-11-15,19,0,,,,,Spain,22-04-15,0,0,,,,,,,,,,,,
Nigeria,17-11-15,19,0,,,,,Spain,23-04-15,0,0,,,,,,,,,,,,
Nigeria,20-11-15,19,0,,,,,Spain,24-04-15,0,0,,,,,,,,,,,,
Nigeria,24-11-15,19,0,,,,,Spain,27-04-15,0,0,,,,,,,,,,,,
Nigeria,26-11-15,19,0,,,,,Spain,28-04-15,0,0,,,,,,,,,,,,
Nigeria,01-12-15,19,0,,,,,Spain,30-04-15,0,0,,,,,,,,,,,,
Nigeria,02-12-15,19,0,,,,,Spain,01-05-15,0,0,,,,,,,,,,,,
Nigeria,03-12-15,19,0,,,,,Spain,04-05-15,0,0,,,,,,,,,,,,
Nigeria,09-12-15,19,0,,,,,Spain,05-05-15,0,0,,,,,,,,,,,,
Nigeria,10-12-15,19,0,,,,,Spain,06-05-15,0,0,,,,,,,,,,,,
Nigeria,11-12-15,19,0,,,,,Spain,07-05-15,0,0,,,,,,,,,,,,
Nigeria,15-12-15,19,0,,,,,Spain,08-05-15,0,0,,,,,,,,,,,,
Nigeria,16-12-15,19,0,,,,,Spain,11-05-15,0,0,,,,,,,,,,,,
Nigeria,17-12-15,19,0,,,,,Spain,12-05-15,0,0,,,,,,,,,,,,
Nigeria,22-12-15,19,0,,,,,Spain,13-05-15,0,0,,,,,,,,,,,,
Nigeria,23-12-15,19,0,,,,,Spain,14-05-15,0,0,,,,,,,,,,,,
Nigeria,29-12-15,19,0,,,,,Spain,15-05-15,0,0,,,,,,,,,,,,
Nigeria,23-03-16,19,0,,,,,Spain,18-05-15,0,0,,,,,,,,,,,,
Senegal,05-09-14,1,1,,,,,Spain,19-05-15,0,0,,,,,,,,,,,,
Senegal,08-09-14,1,0,,,,,Spain,20-05-15,0,0,,,,,,,,,,,,
Senegal,12-09-14,1,0,,,,,Spain,21-05-15,0,0,,,,,,,,,,,,
Senegal,16-09-14,1,0,,,,,Spain,22-05-15,0,0,,,,,,,,,,,,
Senegal,18-09-14,1,0,,,,,Spain,25-05-15,0,0,,,,,,,,,,,,
Senegal,22-09-14,1,0,,,,,Spain,26-05-15,0,0,,,,,,,,,,,,
Senegal,24-09-14,1,0,,,,,Spain,27-05-15,0,0,,,,,,,,,,,,
Senegal,26-09-14,1,0,,,,,Spain,28-05-15,0,0,,,,,,,,,,,,
Senegal,01-10-14,1,0,,,,,Spain,29-05-15,0,0,,,,,,,,,,,,
Senegal,03-10-14,1,0,,,,,Spain,01-06-15,0,0,,,,,,,,,,,,
Senegal,08-10-14,1,0,,,,,Spain,02-06-15,0,0,,,,,,,,,,,,
Senegal,10-10-14,1,0,,,,,Spain,03-06-15,0,0,,,,,,,,,,,,
Senegal,15-10-14,1,0,,,,,Spain,04-06-15,0,0,,,,,,,,,,,,
Senegal,17-10-14,1,0,,,,,Spain,05-06-15,0,0,,,,,,,,,,,,
Senegal,22-10-14,1,0,,,,,Spain,08-06-15,0,0,,,,,,,,,,,,
Senegal,25-10-14,1,0,,,,,Spain,09-06-15,0,0,,,,,,,,,,,,
Senegal,29-10-14,1,0,,,,,Spain,10-06-15,0,0,,,,,,,,,,,,
Senegal,31-10-14,1,0,,,,,Spain,11-06-15,0,0,,,,,,,,,,,,
Senegal,05-11-14,1,0,,,,,Spain,12-06-15,0,0,,,,,,,,,,,,
Senegal,07-11-14,1,0,,,,,Spain,15-06-15,0,0,,,,,,,,,,,,
Senegal,12-11-14,1,0,,,,,Spain,16-06-15,0,0,,,,,,,,,,,,
Senegal,14-11-14,1,0,,,,,Spain,17-06-15,0,0,,,,,,,,,,,,
Senegal,19-11-14,1,0,,,,,Spain,18-06-15,0,0,,,,,,,,,,,,
Senegal,21-11-14,1,0,,,,,Spain,19-06-15,0,0,,,,,,,,,,,,
Senegal,26-11-14,1,0,,,,,Spain,22-06-15,0,0,,,,,,,,,,,,
Senegal,01-12-14,1,0,,,,,Spain,23-06-15,0,0,,,,,,,,,,,,
Senegal,03-12-14,1,0,,,,,Spain,24-06-15,0,0,,,,,,,,,,,,
Senegal,10-12-14,1,0,,,,,Spain,25-06-15,0,0,,,,,,,,,,,,
Senegal,15-12-14,1,0,,,,,Spain,26-06-15,0,0,,,,,,,,,,,,
Senegal,17-12-14,1,0,,,,,Spain,29-06-15,0,0,,,,,,,,,,,,
Senegal,22-12-14,1,0,,,,,Spain,30-06-15,0,0,,,,,,,,,,,,
Senegal,23-12-14,1,0,,,,,Spain,01-07-15,0,0,,,,,,,,,,,,
Senegal,24-12-14,1,0,,,,,Spain,02-07-15,0,0,,,,,,,,,,,,
Senegal,26-12-14,1,0,,,,,Spain,03-07-15,0,0,,,,,,,,,,,,
Senegal,29-12-14,1,0,,,,,Spain,06-07-15,0,0,,,,,,,,,,,,
Senegal,30-12-14,1,0,,,,,Spain,07-07-15,0,0,,,,,,,,,,,,
Senegal,31-12-14,1,0,,,,,Spain,08-07-15,0,0,,,,,,,,,,,,
Senegal,02-01-15,1,0,,,,,Spain,09-07-15,0,0,,,,,,,,,,,,
Senegal,05-01-15,1,0,,,,,Spain,10-07-15,0,0,,,,,,,,,,,,
Senegal,06-01-15,1,0,,,,,Spain,13-07-15,0,0,,,,,,,,,,,,
Senegal,07-01-15,1,0,,,,,Spain,14-07-15,0,0,,,,,,,,,,,,
Senegal,14-01-15,1,0,,,,,Spain,15-07-15,0,0,,,,,,,,,,,,
Senegal,15-01-15,1,0,,,,,Spain,16-07-15,0,0,,,,,,,,,,,,
Senegal,16-01-15,1,0,,,,,Spain,17-07-15,0,0,,,,,,,,,,,,
Senegal,19-01-15,1,0,,,,,Spain,20-07-15,0,0,,,,,,,,,,,,
Senegal,20-01-15,1,0,,,,,Spain,21-07-15,0,0,,,,,,,,,,,,
Senegal,21-01-15,1,0,,,,,Spain,22-07-15,0,0,,,,,,,,,,,,
Senegal,22-01-15,1,0,,,,,Spain,23-07-15,0,0,,,,,,,,,,,,
Senegal,23-01-15,1,0,,,,,Spain,24-07-15,0,0,,,,,,,,,,,,
Senegal,26-01-15,1,0,,,,,Spain,27-07-15,0,0,,,,,,,,,,,,
Senegal,27-01-15,1,0,,,,,Spain,28-07-15,0,0,,,,,,,,,,,,
Senegal,28-01-15,1,0,,,,,Spain,29-07-15,0,0,,,,,,,,,,,,
Senegal,29-01-15,1,0,,,,,Spain,30-07-15,0,0,,,,,,,,,,,,
Senegal,30-01-15,1,0,,,,,Spain,31-07-15,0,0,,,,,,,,,,,,
Senegal,02-02-15,1,0,,,,,Spain,03-08-15,0,0,,,,,,,,,,,,
Senegal,03-02-15,1,0,,,,,Spain,04-08-15,0,0,,,,,,,,,,,,
Senegal,04-02-15,1,0,,,,,Spain,05-08-15,0,0,,,,,,,,,,,,
Senegal,05-02-15,1,0,,,,,Spain,06-08-15,0,0,,,,,,,,,,,,
Senegal,06-02-15,1,0,,,,,Spain,07-08-15,0,0,,,,,,,,,,,,
Senegal,10-02-15,1,0,,,,,Spain,10-08-15,0,0,,,,,,,,,,,,
Senegal,11-02-15,1,0,,,,,Spain,11-08-15,0,0,,,,,,,,,,,,
Senegal,12-02-15,1,0,,,,,Spain,12-08-15,0,0,,,,,,,,,,,,
Senegal,13-02-15,1,0,,,,,Spain,13-08-15,0,0,,,,,,,,,,,,
Senegal,16-02-15,1,0,,,,,Spain,14-08-15,0,0,,,,,,,,,,,,
Senegal,17-02-15,1,0,,,,,Spain,17-08-15,0,0,,,,,,,,,,,,
Senegal,18-02-15,1,0,,,,,Spain,18-08-15,0,0,,,,,,,,,,,,
Senegal,19-02-15,1,0,,,,,Spain,19-08-15,0,0,,,,,,,,,,,,
Senegal,20-02-15,1,0,,,,,Spain,20-08-15,0,0,,,,,,,,,,,,
Senegal,23-02-15,1,0,,,,,Spain,21-08-15,0,0,,,,,,,,,,,,
Senegal,25-02-15,1,0,,,,,Spain,24-08-15,0,0,,,,,,,,,,,,
Senegal,26-02-15,1,0,,,,,Spain,25-08-15,0,0,,,,,,,,,,,,
Senegal,27-02-15,1,0,,,,,Spain,26-08-15,0,0,,,,,,,,,,,,
Senegal,02-03-15,1,0,,,,,Spain,27-08-15,0,0,,,,,,,,,,,,
Senegal,04-03-15,1,0,,,,,Spain,28-08-15,0,0,,,,,,,,,,,,
Senegal,05-03-15,1,0,,,,,Spain,31-08-15,0,0,,,,,,,,,,,,
Senegal,06-03-15,1,0,,,,,Spain,01-09-15,0,0,,,,,,,,,,,,
Senegal,10-03-15,1,0,,,,,Spain,02-09-15,0,0,,,,,,,,,,,,
Senegal,11-03-15,1,0,,,,,Spain,03-09-15,0,0,,,,,,,,,,,,
Senegal,12-03-15,1,0,,,,,Spain,04-09-15,0,0,,,,,,,,,,,,
Senegal,13-03-15,1,0,,,,,Spain,07-09-15,0,0,,,,,,,,,,,,
Senegal,16-03-15,1,0,,,,,Spain,08-09-15,0,0,,,,,,,,,,,,
Senegal,17-03-15,1,0,,,,,Spain,09-09-15,0,0,,,,,,,,,,,,
Senegal,18-03-15,1,0,,,,,Spain,10-09-15,0,0,,,,,,,,,,,,
Senegal,20-03-15,1,0,,,,,Spain,11-09-15,0,0,,,,,,,,,,,,
Senegal,23-03-15,1,0,,,,,Spain,14-09-15,0,0,,,,,,,,,,,,
Senegal,24-03-15,1,0,,,,,Spain,15-09-15,0,0,,,,,,,,,,,,
Senegal,25-03-15,1,0,,,,,Spain,16-09-15,0,0,,,,,,,,,,,,
Senegal,26-03-15,1,0,,,,,Spain,17-09-15,0,0,,,,,,,,,,,,
Senegal,27-03-15,1,0,,,,,Spain,18-09-15,0,0,,,,,,,,,,,,
Senegal,07-04-15,1,0,,,,,Spain,21-09-15,0,0,,,,,,,,,,,,
Senegal,09-04-15,1,0,,,,,Spain,22-09-15,0,0,,,,,,,,,,,,
Senegal,13-04-15,1,0,,,,,Spain,23-09-15,0,0,,,,,,,,,,,,
Senegal,14-04-15,1,0,,,,,Spain,24-09-15,0,0,,,,,,,,,,,,
Senegal,15-04-15,1,0,,,,,Spain,25-09-15,0,0,,,,,,,,,,,,
Senegal,16-04-15,1,0,,,,,Spain,28-09-15,0,0,,,,,,,,,,,,
Senegal,17-04-15,1,0,,,,,Spain,29-09-15,0,0,,,,,,,,,,,,
Senegal,20-04-15,1,0,,,,,Spain,30-09-15,0,0,,,,,,,,,,,,
Senegal,21-04-15,1,0,,,,,Spain,01-10-15,0,0,,,,,,,,,,,,
Senegal,22-04-15,1,0,,,,,Spain,02-10-15,0,0,,,,,,,,,,,,
Senegal,23-04-15,1,0,,,,,Spain,05-10-15,0,0,,,,,,,,,,,,
Senegal,24-04-15,1,0,,,,,Spain,06-10-15,0,0,,,,,,,,,,,,
Senegal,27-04-15,1,0,,,,,Spain,07-10-15,0,0,,,,,,,,,,,,
Senegal,28-04-15,1,0,,,,,Spain,08-10-15,0,0,,,,,,,,,,,,
Senegal,30-04-15,1,0,,,,,Spain,09-10-15,0,0,,,,,,,,,,,,
Senegal,01-05-15,1,0,,,,,Spain,13-10-15,0,0,,,,,,,,,,,,
Senegal,04-05-15,1,0,,,,,Spain,15-10-15,0,0,,,,,,,,,,,,
Senegal,05-05-15,1,0,,,,,Spain,16-10-15,0,0,,,,,,,,,,,,
Senegal,06-05-15,1,0,,,,,Spain,20-10-15,0,0,,,,,,,,,,,,
Senegal,07-05-15,1,0,,,,,Spain,22-10-15,0,0,,,,,,,,,,,,
Senegal,08-05-15,1,0,,,,,Spain,23-10-15,0,0,,,,,,,,,,,,
Senegal,11-05-15,1,0,,,,,Spain,26-10-15,0,0,,,,,,,,,,,,
Senegal,12-05-15,1,0,,,,,Spain,27-10-15,0,0,,,,,,,,,,,,
Senegal,13-05-15,1,0,,,,,Spain,29-10-15,0,0,,,,,,,,,,,,
Senegal,14-05-15,1,0,,,,,Spain,30-10-15,0,0,,,,,,,,,,,,
Senegal,15-05-15,1,0,,,,,Spain,03-11-15,0,0,,,,,,,,,,,,
Senegal,18-05-15,1,0,,,,,Spain,05-11-15,0,0,,,,,,,,,,,,
Senegal,19-05-15,1,0,,,,,Spain,06-11-15,0,0,,,,,,,,,,,,
Senegal,20-05-15,1,0,,,,,Spain,10-11-15,0,0,,,,,,,,,,,,
Senegal,21-05-15,1,0,,,,,Spain,11-11-15,0,0,,,,,,,,,,,,
Senegal,22-05-15,1,0,,,,,Spain,12-11-15,0,0,,,,,,,,,,,,
Senegal,25-05-15,1,0,,,,,Spain,16-11-15,0,0,,,,,,,,,,,,
Senegal,26-05-15,1,0,,,,,Spain,17-11-15,0,0,,,,,,,,,,,,
Senegal,27-05-15,1,0,,,,,Spain,20-11-15,0,0,,,,,,,,,,,,
Senegal,28-05-15,1,0,,,,,Spain,24-11-15,0,0,,,,,,,,,,,,
Senegal,29-05-15,1,0,,,,,Spain,26-11-15,0,0,,,,,,,,,,,,
Senegal,01-06-15,1,0,,,,,Spain,01-12-15,0,0,,,,,,,,,,,,
Senegal,02-06-15,1,0,,,,,Spain,02-12-15,0,0,,,,,,,,,,,,
Senegal,03-06-15,1,0,,,,,Spain,03-12-15,0,0,,,,,,,,,,,,
Senegal,04-06-15,1,0,,,,,Spain,09-12-15,0,0,,,,,,,,,,,,
Senegal,05-06-15,1,0,,,,,Spain,10-12-15,0,0,,,,,,,,,,,,
Senegal,08-06-15,1,0,,,,,Spain,11-12-15,0,0,,,,,,,,,,,,
Senegal,09-06-15,1,0,,,,,Spain,15-12-15,0,0,,,,,,,,,,,,
Senegal,10-06-15,1,0,,,,,Spain,16-12-15,0,0,,,,,,,,,,,,
Senegal,11-06-15,1,0,,,,,Spain,17-12-15,0,0,,,,,,,,,,,,
