,Country,Date,Cumulative,New Cases
2410,United States of America,18-08-15,4,0
2411,United States of America,19-08-15,4,0
2412,United States of America,20-08-15,4,0
2413,United States of America,21-08-15,4,0
2414,United States of America,24-08-15,4,0
2415,United States of America,25-08-15,4,0
2416,United States of America,26-08-15,4,0
2417,United States of America,27-08-15,4,0
2418,United States of America,28-08-15,4,0
2419,United States of America,31-08-15,4,0
2420,United States of America,01-09-15,4,0
2421,United States of America,02-09-15,4,0
2422,United States of America,03-09-15,4,0
2423,United States of America,04-09-15,4,0
2424,United States of America,07-09-15,4,0
2425,United States of America,08-09-15,4,0
2426,United States of America,09-09-15,4,0
2427,United States of America,10-09-15,4,0
2428,United States of America,11-09-15,4,0
2429,United States of America,14-09-15,4,0
2430,United States of America,15-09-15,4,0
2431,United States of America,16-09-15,4,0
2432,United States of America,17-09-15,4,0
2433,United States of America,18-09-15,4,0
2434,United States of America,21-09-15,4,0
2435,United States of America,22-09-15,4,0
2436,United States of America,23-09-15,4,0
2437,United States of America,24-09-15,4,0
2438,United States of America,25-09-15,4,0
2439,United States of America,28-09-15,4,0
2440,United States of America,29-09-15,4,0
2441,United States of America,30-09-15,4,0
2442,United States of America,01-10-15,4,0
2443,United States of America,02-10-15,4,0
2444,United States of America,05-10-15,4,0
2445,United States of America,06-10-15,4,0
2446,United States of America,07-10-15,4,0
2447,United States of America,08-10-15,4,0
2448,United States of America,09-10-15,4,0
2449,United States of America,13-10-15,4,0
2450,United States of America,15-10-15,4,0
2451,United States of America,16-10-15,4,0
2452,United States of America,20-10-15,4,0
2453,United States of America,22-10-15,4,0
2454,United States of America,23-10-15,4,0
2455,United States of America,26-10-15,4,0
2456,United States of America,27-10-15,4,0
2457,United States of America,29-10-15,4,0
2458,United States of America,30-10-15,4,0
2459,United States of America,03-11-15,4,0
2460,United States of America,05-11-15,4,0
2461,United States of America,06-11-15,4,0
2462,United States of America,10-11-15,4,0
2463,United States of America,11-11-15,4,0
2464,United States of America,12-11-15,4,0
2465,United States of America,16-11-15,4,0
2466,United States of America,17-11-15,4,0
2467,United States of America,20-11-15,4,0
2468,United States of America,24-11-15,4,0
2469,United States of America,26-11-15,4,0
2470,United States of America,01-12-15,4,0
2471,United States of America,02-12-15,4,0
2472,United States of America,03-12-15,4,0
2473,United States of America,09-12-15,4,0
2474,United States of America,10-12-15,4,0
2475,United States of America,11-12-15,4,0
2476,United States of America,15-12-15,4,0
2477,United States of America,16-12-15,4,0
2478,United States of America,17-12-15,4,0
2479,United States of America,22-12-15,4,0
2480,United States of America,23-12-15,4,0
2481,United States of America,29-12-15,4,0
2482,United States of America,23-03-16,4,0
2483,United States of America,23-03-16,4,0
2484,Global,29-08-14,1754,1754
2485,Global,05-09-14,2383,629
2486,Global,08-09-14,2552,169
2487,Global,12-09-14,2639,87
2488,Global,16-09-14,3017,378
2489,Global,18-09-14,3095,78
2490,Global,22-09-14,3341,246
2491,Global,24-09-14,3487,146
2492,Global,26-09-14,3626,139
2493,Global,01-10-14,3973,347
2494,Global,03-10-14,4108,135
2495,Global,08-10-14,4461,353
2496,Global,10-10-14,4655,194
2497,Global,15-10-14,5006,351
2498,Global,17-10-14,4218,162
2499,Global,22-10-14,5501,333
2500,Global,25-10-14,5692,191
2501,Global,29-10-14,7632,1940
2502,Global,31-10-14,7728,96
2503,Global,05-11-14,7991,263
2504,Global,07-11-14,8168,177
2505,Global,12-11-14,8715,547
2506,Global,14-11-14,8920,205
2507,Global,19-11-14,9427,507
2508,Global,21-11-14,9596,169
2509,Global,26-11-14,10050,454
2510,Global,01-12-14,10585,535
2511,Global,03-12-14,10740,155
2512,Global,10-12-14,11288,548
2513,Global,15-12-14,11731,443
2514,Global,17-12-14,11807,76
2515,Global,22-12-14,12351,544
2516,Global,23-12-14,12418,67
2517,Global,24-12-14,12418,0
2518,Global,26-12-14,12619,201
2519,Global,29-12-14,12850,231
2520,Global,30-12-14,12891,41
2521,Global,31-12-14,12893,2
2522,Global,02-01-15,13054,161
2523,Global,05-01-15,13184,130
2524,Global,06-01-15,13224,40
2525,Global,07-01-15,13224,0
2526,Global,08-01-15,13362,163
2527,Global,09-01-15,13383,21
2528,Global,12-01-15,13405,22
2529,Global,13-01-15,13405,0
2530,Global,14-01-15,13460,30
2531,Global,15-01-15,13484,24
2532,Global,16-01-15,13510,26
2533,Global,19-01-15,13586,76
2534,Global,20-01-15,13610,24
2535,Global,21-01-15,13610,0
2536,Global,22-01-15,13620,10
2537,Global,23-01-15,13635,15
2538,Global,26-01-15,13691,56
2539,Global,27-01-15,13708,17
2540,Global,28-01-15,13708,0
2541,Global,29-01-15,13719,11
2542,Global,30-01-15,13735,16
2543,Global,02-02-15,13806,71
2544,Global,03-02-15,13843,37
2545,Global,04-02-15,13843,0
2546,Global,05-02-15,13860,17
2547,Global,06-02-15,13888,28
2548,Global,10-02-15,13988,100
2549,Global,11-02-15,13988,0
2550,Global,12-02-15,14002,14
2551,Global,13-02-15,14028,26
2552,Global,16-02-15,14101,73
2553,Global,17-02-15,14121,20
2554,Global,18-02-15,14121,0
2555,Global,19-02-15,14140,19
2556,Global,20-02-15,14142,2
2557,Global,23-02-15,14167,25
2558,Global,25-02-15,14237,70
2559,Global,26-02-15,14275,38
2560,Global,27-02-15,14296,21
2561,Global,02-03-15,14347,51
2562,Global,04-03-15,14347,0
2563,Global,05-03-15,14399,52
2564,Global,06-03-15,14412,13
2565,Global,10-03-15,14482,70
2566,Global,11-03-15,14482,0
2567,Global,12-03-15,14547,65
2568,Global,13-03-15,14563,16
2569,Global,16-03-15,14624,61
2570,Global,17-03-15,14636,12
2571,Global,18-03-15,14636,0
2572,Global,20-03-15,14679,43
2573,Global,23-03-15,14709,30
2574,Global,24-03-15,14715,6
2575,Global,25-03-15,14715,0
2576,Global,26-03-15,14745,30
2577,Global,27-03-15,14758,13
2578,Global,07-04-15,14828,70
2579,Global,09-04-15,14835,7
2580,Global,13-04-15,14856,21
2581,Global,14-04-15,14864,8
2582,Global,15-04-15,14864,0
2583,Global,16-04-15,14874,10
2584,Global,17-04-15,14879,5
2585,Global,20-04-15,14889,10
2586,Global,21-04-15,14893,4
2587,Global,22-04-15,14895,2
2588,Global,23-04-15,14909,14
2589,Global,24-04-15,14913,4
2590,Global,27-04-15,14923,10
2591,Global,28-04-15,14928,5
2592,Global,30-04-15,14931,3
2593,Global,01-05-15,14935,4
2594,Global,04-05-15,14939,4
2595,Global,05-05-15,14946,7
2596,Global,06-05-15,14946,0
2597,Global,07-05-15,14951,5
2598,Global,08-05-15,14951,0
2599,Global,11-05-15,14954,3
2600,Global,12-05-15,14955,1
2601,Global,13-05-15,14954,-1
2602,Global,14-05-15,14969,15
2603,Global,15-05-15,14972,3
2604,Global,18-05-15,14983,11
2605,Global,19-05-15,14991,8
2606,Global,20-05-15,14991,0
2607,Global,21-05-15,14996,5
2608,Global,22-05-15,14998,2
2609,Global,25-05-15,15001,3
2610,Global,26-05-15,15003,2
2611,Global,27-05-15,15003,0
2612,Global,28-05-15,15010,7
2613,Global,29-05-15,15015,5
2614,Global,01-06-15,15023,8
2615,Global,02-06-15,15028,5
2616,Global,03-06-15,15028,0
2617,Global,04-06-15,15035,7
2618,Global,05-06-15,15037,2
2619,Global,08-06-15,15052,15
2620,Global,09-06-15,15059,7
2621,Global,10-06-15,15059,0
2622,Global,11-06-15,15066,7
2623,Global,12-06-15,15075,9
2624,Global,15-06-15,15083,8
2625,Global,16-06-15,15083,0
2626,Global,17-06-15,15079,-4
2627,Global,18-06-15,15082,3
2628,Global,19-06-15,15086,4
2629,Global,22-06-15,15096,10
2630,Global,23-06-15,15099,3
2631,Global,24-06-15,15099,0
2632,Global,25-06-15,15109,10
2633,Global,26-06-15,15113,4
2634,Global,29-06-15,15117,4
2635,Global,30-06-15,15119,2
2636,Global,01-07-15,15119,0
2637,Global,02-07-15,15130,11
2638,Global,03-07-15,15135,5
2639,Global,06-07-15,15149,10
2640,Global,07-07-15,15150,1
2641,Global,08-07-15,15150,0
2642,Global,09-07-15,15154,4
2643,Global,10-07-15,15158,4
2644,Global,13-07-15,15175,17
2645,Global,14-07-15,15177,2
2646,Global,15-07-15,15177,0
2647,Global,16-07-15,15181,4
2648,Global,17-07-15,15187,6
2649,Global,20-07-15,15203,16
2650,Global,21-07-15,15203,0
2651,Global,22-07-15,15203,0
2652,Global,23-07-15,15207,4
2653,Global,24-07-15,15207,0
2654,Global,27-07-15,15208,1
2655,Global,28-07-15,15209,1
2656,Global,29-07-15,15209,0
2657,Global,30-07-15,15209,0
2658,Global,31-07-15,15209,0
2659,Global,03-08-15,15211,2
2660,Global,04-08-15,15211,0
2661,Global,05-08-15,15211,0
2662,Global,06-08-15,15214,3
2663,Global,07-08-15,15214,0
2664,Global,10-08-15,15215,1
2665,Global,11-08-15,15215,0
2666,Global,12-08-15,15215,0
2667,Global,13-08-15,15216,1
2668,Global,14-08-15,15216,0
2669,Global,17-08-15,15218,2
2670,Global,18-08-15,15218,0
2671,Global,19-08-15,15218,0
2672,Global,20-08-15,15220,2
2673,Global,21-08-15,15220,0
2674,Global,24-08-15,15220,0
2675,Global,25-08-15,15221,1
2676,Global,26-08-15,15221,0
2677,Global,27-08-15,15222,1
2678,Global,28-08-15,15222,0
2679,Global,31-08-15,15224,2
2680,Global,01-09-15,15224,0
2681,Global,02-09-15,15224,0
2682,Global,03-09-15,15225,1
2683,Global,04-09-15,15225,0
2684,Global,07-09-15,15226,1
2685,Global,08-09-15,15226,0
2686,Global,09-09-15,15226,0
2687,Global,10-09-15,15229,3
2688,Global,11-09-15,15230,1
2689,Global,14-09-15,15230,0
2690,Global,15-09-15,15231,1
2691,Global,16-09-15,15231,0
2692,Global,17-09-15,15231,0
2693,Global,18-09-15,15232,1
2694,Global,21-09-15,15233,1
2695,Global,22-09-15,15233,0
2696,Global,23-09-15,15233,0
2697,Global,24-09-15,15233,0
2698,Global,25-09-15,15233,0
2699,Global,28-09-15,15235,2
2700,Global,29-09-15,15237,2
2701,Global,30-09-15,15237,0
2702,Global,01-10-15,15237,0
2703,Global,02-10-15,15237,0
2704,Global,05-10-15,15237,0
2705,Global,06-10-15,15237,0
2706,Global,07-10-15,15237,0
2707,Global,08-10-15,15237,0
2708,Global,09-10-15,15237,0
2709,Global,13-10-15,15237,0
2710,Global,15-10-15,15238,1
2711,Global,16-10-15,15239,1
2712,Global,20-10-15,15240,1
2713,Global,22-10-15,15240,0
2714,Global,23-10-15,15240,0
2715,Global,26-10-15,15243,3
2716,Global,27-10-15,15243,0
2717,Global,29-10-15,15243,0
2718,Global,30-10-15,15243,0
2719,Global,03-11-15,15244,1
2720,Global,05-11-15,15244,0
2721,Global,06-11-15,15244,0
2722,Global,10-11-15,15244,0
2723,Global,11-11-15,15244,0
2724,Global,12-11-15,15244,0
2725,Global,16-11-15,15244,0
2726,Global,17-11-15,15244,0
2727,Global,20-11-15,15244,0
2728,Global,24-11-15,15244,0
2729,Global,26-11-15,15244,0
2730,Global,01-12-15,15244,0
2731,Global,02-12-15,15244,0
2732,Global,03-12-15,15244,0
2733,Global,09-12-15,15244,0
2734,Global,10-12-15,15244,0
2735,Global,11-12-15,15244,0
2736,Global,15-12-15,15244,0
2737,Global,16-12-15,15244,0
2738,Global,17-12-15,15244,0
2739,Global,22-12-15,15244,0
2740,Global,23-12-15,15244,0
2741,Global,29-12-15,15244,0
2742,Global,23-03-16,15252,0
